survey_id,survey_submitted_at,trip_start_date,trip_finish_date,hotel_name,hotel_code,hotel_trip_other_name,hotel_any_other,hotel_ritz_carlton,hotel_super_eight,hotel_embassy_suites,hotel_days_inn,hotel_hampton_inn,hotel_quality_inn,hotel_marriott,hotel_holiday_inn,hotel_omni,hotel_hilton,hotel_millenium,hotel_radisson,hotel_hyatt,hotel_fairfield_inn,hotel_ramada_inn,hotel_drury_inn,hotel_four_seasons,hotel_best_western,hotel_past_other_name,hotel_selection_cost,hotel_selection_bar,hotel_selection_distance_to_parks,hotel_selection_in_room_dining,hotel_selection_food_court,hotel_selection_sit_down_dining,hotel_selection_fine_dining,hotel_selection_parks_shuttle,hotel_selection_airport_shuttle,hotel_selection_in_room_kitchen,hotel_selection_room_size,hotel_selection_multiple_bedroom_suites,hotel_selection_spa_fitness_center,hotel_selection_pool,hotel_selection_theme,hotel_selection_kids_activities,hotel_selection_location_on_property,hotel_selection_other_string,hotel_selection_other_rating,hotel_satisfied_room_cleanliness,hotel_satisfied_room_size,hotel_satisfied_room_quietness,hotel_satisfied_beds_pillows,hotel_satisfied_pool_size,hotel_satisfied_pool_crowds,hotel_satisfied_pool_cleanliness,hotel_satisfied_parks_shuttle,hotel_satisfied_airport_shuttle,hotel_satisfied_check_in_out_process,hotel_satisfied_staff,hotel_satisfied_recreation_amenities,hotel_satisfied_food_court_overall,hotel_satisfied_food_court_value,hotel_satisfied_find_your_way_around,hotel_satisfied_child_services,hotel_satisfied_sit_down_dining,hotel_satisfied_other_string,hotel_satisfied_other_rating,hotel_satisfaction_code,hotel_stay_again,hotel_recommendation_code,hotel_room_number,hotel_room_connecting,hotel_room_connecting_room_number,hotel_room_bed_code,user_id,party_members,hometown,how_many_trips,ip_address
26086,2017-10-11T07:58:17Z,2017-08-16,2017-08-23,Disney's Polynesian Villas & Bungalows,ORL245,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lowes,5,2,5,1,5,3,1,5,5,1,1,1,,5,5,1,5,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,very_satisfied,1,will_definitely_recommend,1901,1,1903,other,160972,"","boston, ma",15,
26087,2017-10-11T12:19:04Z,2017-09-29,2017-10-08,Disney's Port Orleans Resort - Riverside,ORL015,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,4,1,2,2,4,2,2,4,5,3,3,2,,4,4,1,4,,,5,5,4,4,4,4,4,4,5,5,4,3,2,3,4,1,4,,,very_satisfied,,will_definitely_recommend,3958,,,two_queens_daybed,275055,"",Horsham,20,
26089,2017-10-11T12:27:01Z,2017-09-30,2017-10-06,Disney's Pop Century Resort,ORL013,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,5,1,4,1,3,1,1,3,1,1,3,1,,4,4,3,4,,,5,3,3,5,5,4,5,3,2,5,5,4,3,2,4,3,3,,,,1,will_definitely_recommend,9069,1,9071,king_murphy,548521,"","GETTYBURG, PA",12,
26090,2017-10-11T12:28:49Z,2017-10-04,2017-10-08,Disney's Wilderness Lodge,ORL017,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lake Buena Vista Suites,2,,5,,,,,4,,,,,,1,,,3,,,4,3,5,4,3,3,4,4,,4,,,,,4,,,,,very_satisfied,1,will_definitely_recommend,4023,1,4025,two_queen,365954,F23|M14,"Savannah, GA",5,
26091,2017-10-11T13:39:06Z,2017-09-30,2017-10-04,Disney's All-Star Sports Resort,ORL001,,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,,5,,2,,1,,,4,,,,,,,3,,,,,4,3,5,3,5,5,5,5,,5,5,,4,3,4,,,,,somewhat_satisfied,0,may_recommend,2113,0,,two_queen,,"",Summer Shade,4,
26092,2017-10-11T13:39:11Z,2017-10-01,2017-10-07,Disney's Polynesian Villas & Bungalows,ORL245,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Comfort suites,3,2,5,2,3,4,2,5,5,1,4,1,,4,4,1,5,,,5,5,5,4,4,3,5,5,5,5,5,5,5,3,5,,5,,,very_satisfied,1,will_definitely_recommend,3410,1,3411,two_queen,560302,F55,"Lebanon, TN",2,
26094,2017-10-11T14:04:20Z,2017-10-08,2017-10-08,Disney's Caribbean Beach Resort,ORL007,,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,5,,1,,3,,,2,,,,,,,,,4,,,2,3,5,3,,,,4,3,2,2,,2,3,4,,,,,somewhat_dissatisfied,1,netural,5201,0,,two_queen,381219,"","Omaha, NE",7,
26095,2017-10-11T14:16:36Z,2017-09-13,2017-09-18,Disney's Port Orleans Resort - Riverside,ORL015,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Polynesian Resrot,4,1,4,1,4,2,1,1,1,1,3,1,,3,3,1,4,,,4,3,5,4,4,4,5,,,5,4,,3,2,4,,,,,somewhat_satisfied,1,may_recommend,,1,,two_double,10602,F39|M35,"Columbus, OH",25,
26097,2017-10-11T14:30:37Z,2017-09-26,2017-10-03,Disney's BoardWalk Villas,ORL006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,,,,,3,,1,2,,,,,,5,,,3,4,5,4,3,4,4,4,,4,3,,,,5,,,,,somewhat_satisfied,1,may_recommend,4101,0,,suite,53350,"",,20,
26098,2017-10-11T14:32:10Z,2017-09-30,2017-10-07,Disney's Caribbean Beach Resort,ORL007,Also animal Kingdom,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,,5,3,3,1,3,3,2,3,5,4,4,4,,5,2,2,3,,,4,5,5,5,5,5,5,4,5,5,5,,4,5,4,,,,,very_satisfied,1,will_definitely_recommend,3664,0,,two_double,554416,F8|F70|M5|M47|M69,"Norristown, PA",6,
26099,2017-10-11T14:41:33Z,2017-10-04,2017-10-08,The Villas at Disney's Grand Floridian Resort & Spa,ORL244,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,,,,,1,,,2,,,,3,,5,,,5,5,5,5,,,,3,,5,5,,5,4,5,,,0,5,very_satisfied,1,will_definitely_recommend,1611,1,1613,two_queens_murphy,532341,F34|M36,"Jackson, WI",4,
26100,2017-10-11T14:41:35Z,2017-09-26,2017-10-02,Disney's Art of Animation Resort,ORL242,AND POP CENTURY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4,3,3,5,3,,4,5,2,5,,,3,5,5,5,,,5,5,5,5,5,3,5,5,5,5,5,3,5,5,5,,,,,very_satisfied,1,will_definitely_recommend,6221,,,suite,268152,"","MILES, TEXAS",5,
26102,2017-10-11T15:19:28Z,2017-08-18,2017-08-22,Disney's Yacht Club Resort,ORL019,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,5,1,3,1,1,3,3,1,2,1,,4,3,1,3,,,5,5,4,5,5,3,4,4,4,5,5,4,2,2,3,,3,,,very_satisfied,1,may_recommend,5321,,,two_queen,449836,"",Westport CT,6,
26103,2017-10-11T15:41:43Z,2017-10-03,2017-10-08,Disney's Beach Club Villas,ORL004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,5,5,1,5,3,3,5,1,5,5,1,,5,4,1,5,,,5,5,5,5,5,5,5,4,,5,4,,3,3,5,,,,,very_satisfied,1,will_definitely_recommend,314,0,,other,302321,"","Warwick, RI",44,
26104,2017-10-11T16:02:39Z,2017-10-07,2017-10-09,Disney's Animal Kingdom Lodge - Jambo House,ORL002,,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,,3,2,4,1,1,3,4,3,1,,,,,,4,,5,,,4,4,5,3,4,3,4,5,,3,5,,3,4,2,,5,,,very_satisfied,1,will_definitely_recommend,,1,,two_queen,578525,F48|F54,Keystone Heights,10,
26105,2017-10-11T16:11:07Z,2017-10-02,2017-10-08,Disney's BoardWalk Villas,ORL006,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,2,,,,,,1,,,5,,4,,,3,,,4,5,4,5,4,5,4,4,5,4,3,5,3,3,5,,,,,very_satisfied,,will_definitely_recommend,4017,1,4015,suite,260449,"","Rockwall, TX",12,
26107,2017-10-11T16:34:28Z,2017-09-23,2017-10-07,Disney's Pop Century Resort,ORL013,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,5,1,4,1,3,1,1,5,3,3,2,1,,3,2,1,3,,,4,4,4,4,4,5,4,2,,4,5,,4,4,3,,,,,very_satisfied,1,will_definitely_recommend,8123,1,,queen_daybed,131491,F7|F10|M45,NV,3,
26108,2017-10-11T17:40:56Z,2017-06-16,2017-06-19,Disney's Old Key West Resort,ORL011,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Best Westerm,,,5,,2,,,4,,,1,,,,3,,,,,5,4,4,4,3,3,4,3,5,5,5,4,4,4,4,,4,,,very_satisfied,1,may_recommend,6320,1,,two_double,351659,M48,"Rochester, NY, USA",4,
26109,2017-10-11T17:41:48Z,2017-10-01,2017-10-07,Disney's Pop Century Resort,ORL013,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Alaska Holland America Resort,5,1,1,1,1,1,1,2,5,1,1,1,,3,2,1,2,Recommended,4,1,2,3,4,4,5,,4,4,4,4,2,3,3,4,,,0,1,somewhat_dissatisfied,1,probably_wont_recommend,1137,0,,two_double,577723,M75,Wernersville PA,7,
26110,2017-10-11T17:43:39Z,2017-09-30,2017-10-08,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,art of animation,5,2,3,1,2,2,1,3,1,2,3,3,,5,3,3,4,,,5,4,1,3,3,3,3,3,,5,5,,4,3,3,,,,,somewhat_satisfied,1,may_recommend,9235,0,,two_double,167631,F5|F41|M13|M45,Georgetown,8,
26113,2017-10-11T18:34:55Z,2017-09-29,2017-10-05,Disney's All-Star Music Resort,ORL236,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pop Century,4,,5,,3,,,5,5,,,,,,,,,,,4,3,3,2,3,3,4,3,3,5,4,3,3,2,5,3,3,,,somewhat_satisfied,1,will_definitely_recommend,9441,1,,king,492938,M30,Dallas,10,
26114,2017-10-11T18:35:26Z,2017-09-30,2017-10-08,Disney's All-Star Sports Resort,ORL001,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,,5,1,3,,,,,4,2,,,,,,,,,,,3,2,1,3,4,5,5,3,5,2,1,,2,3,1,,,,,neither,0,definitely_will_not_recommend,6122,1,6123?,two_double,561321,"",Chicago,12,
26115,2017-10-11T18:54:20Z,2017-10-04,2017-10-08,Disney's Port Orleans Resort - French Quarter,ORL014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,5,1,3,1,1,5,5,1,4,1,,2,4,1,5,,,5,4,4,4,,,,5,5,5,4,,2,3,5,,,,,very_satisfied,1,will_definitely_recommend,4105,0,,two_queen,61508,"","Houston, Tx",20,
26118,2017-10-11T21:35:42Z,2017-10-05,2017-10-08,Disney's Yacht Club Resort,ORL019,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pop Century,3,,5,,,,,,,,,,,2,4,,1,,,5,5,5,4,5,5,5,,,5,5,,4,3,5,,,,,very_satisfied,1,will_definitely_recommend,4205,0,,two_queen,281051,"","Cartersville, GA",7,
26121,2017-10-12T00:08:07Z,2017-09-30,2017-10-09,Hilton Orlando Lake Buena Vista - Disney Springs Area,ORL021,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,3,,,,,,,,4,,,1,,,5,,,3,,,,,,,,,,,,,,,,,,,,1,may_recommend,1076,0,,two_double,580177,"",Quebec City,5,
26124,2017-10-12T01:39:56Z,2017-10-01,2017-10-07,Disney's Art of Animation Resort,ORL242,,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,5,1,2,1,2,2,2,4,1,4,3,1,,4,4,2,5,,,5,3,4,4,5,5,5,3,,2,3,,4,3,5,,,,,somewhat_dissatisfied,0,may_recommend,8768,1,8769,two_double,519417,F7|F40|M36,"Simpsonville, SC",20,
26125,2017-10-12T02:04:51Z,2017-10-05,2017-10-08,Disney's BoardWalk Inn,ORL005,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Grand Floridian Resort and Spa,,,2,,,,3,1,,,5,,,,4,,,,,5,5,2,5,,,,3,,5,5,,,,4,,4,0,5,very_satisfied,1,may_recommend,4255,1,,two_queens_daybed,425955,F19,"Lakeville, MN",25,
26126,2017-10-12T02:13:36Z,2017-09-30,2017-10-05,Disney's Art of Animation Resort,ORL242,,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,,3,1,5,1,2,2,2,5,1,1,5,3,,4,5,1,5,,,4,3,5,4,5,5,5,4,,3,4,,,,5,,,,,very_satisfied,1,may_recommend,4624,0,,other,559536,"","Smyrna, TN",3,
26128,2017-10-12T02:27:29Z,2017-03-25,2017-04-01,Disney's Coronado Springs Resort,ORL009,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,4,,,,,1,,,,,,,3,,2,,,5,4,5,5,,,,4,5,5,5,,4,4,3,,,,,very_satisfied,1,will_definitely_recommend,8651,1,8652,two_queen,503777,"","Maple Grove, MN",3,
26130,2017-10-12T04:43:21Z,2017-09-30,2017-10-05,Disney's Port Orleans Resort - Riverside,ORL015,,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,5,1,5,1,4,2,1,5,4,2,2,2,,4,3,3,5,,,5,3,5,5,5,5,5,3,4,2,3,3,4,4,2,,,,,very_satisfied,0,may_recommend,2836,0,,two_queens_murphy,527256,F4|F33|F56|M6|M35,"Maryville, TN",4,
26131,2017-10-12T05:29:02Z,2017-09-21,2017-09-27,Disney's Port Orleans Resort - Riverside,ORL015,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,5,,,,1,,,3,,,,,,4,2,,,,,4,3,4,5,3,4,4,3,4,5,3,5,4,3,3,,,,,somewhat_satisfied,1,may_recommend,9275,1,,two_queen,214443,F7,Pueblo CO,1,
26132,2017-10-12T12:39:55Z,2017-10-05,2017-10-09,Disney's Pop Century Resort,ORL013,,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,,4,1,5,1,4,2,1,5,5,2,3,2,,3,3,1,4,remodeled room,5,4,4,5,5,3,3,4,4,4,4,3,3,4,4,4,3,,0,4,somewhat_satisfied,1,may_recommend,7117,1,7116,other,108396,F15,"Iowa City, IA",12,
26133,2017-10-12T12:41:34Z,2017-10-04,2017-10-09,Disney's Port Orleans Resort - Riverside,ORL015,,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,Port Orleans French Qtr,5,1,3,2,4,2,1,5,1,1,2,1,,1,3,1,3,,,2,3,4,4,,,,4,,2,3,,4,4,3,,,,,neither,0,probably_wont_recommend,8027,1,8028,two_queen,6185,"",Cincinnati,16,
26134,2017-10-12T12:49:23Z,2017-10-08,2017-10-09,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Swan,5,4,5,1,1,3,3,5,5,4,5,4,,5,4,1,5,,,4,4,5,4,4,5,5,5,4,2,5,2,4,4,5,3,,,,very_satisfied,1,will_definitely_recommend,4024,,,two_double,467227,F46,Cottage Grove,17,
26135,2017-10-12T12:59:09Z,2017-10-04,2017-10-09,Disney's Port Orleans Resort - Riverside,ORL015,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comfort Inn, La Quinta",5,1,4,1,3,1,1,4,3,2,3,1,,2,2,2,3,,,5,5,3,2,3,3,3,4,5,5,5,3,4,4,4,4,4,,,very_satisfied,1,will_definitely_recommend,8506,1,8505,two_queen,302383,"",Oxford,7,
26136,2017-10-12T13:31:48Z,2017-10-06,2017-10-09,Disney's Polynesian Village Resort,ORL012,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,2,1,5,1,5,5,2,5,5,1,4,1,,5,4,2,5,,,4,4,4,4,5,2,4,5,5,4,5,4,4,2,4,4,4,,,very_satisfied,1,will_definitely_recommend,3211,1,,two_queens_daybed,216747,"","Washington, DC",6,
26137,2017-10-12T13:35:09Z,2017-10-05,2017-10-09,Disney's Polynesian Villas & Bungalows,ORL245,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,5,,,1,,,,,3,,,2,,,,,,5,5,5,5,5,,,,,,,,,,,,,,,somewhat_satisfied,1,may_recommend,2043,1,2044,other,566916,F38|M3|M6|M38,,20,
26139,2017-10-12T13:50:46Z,2017-09-29,2017-10-07,Disney's Pop Century Resort,ORL013,,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,,5,4,4,3,3,3,3,5,4,2,3,2,,4,4,4,4,,,3,4,4,4,4,4,5,4,3,4,5,3,4,3,4,,3,,,somewhat_satisfied,1,may_recommend,5205,1,5204,two_queen,558176,"","Mount Juliet, TN",4,
26140,2017-10-12T14:05:41Z,2017-09-30,2017-10-09,Disney's Pop Century Resort,ORL013,,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,,5,1,3,1,2,1,1,5,5,1,1,1,,1,1,1,2,,,3,4,2,5,,,,4,5,5,2,,3,3,1,,,,,somewhat_dissatisfied,0,probably_wont_recommend,7119,1,,other,500174,F8|F78,"Ashburn, VA ",14,
26141,2017-10-12T14:14:14Z,2017-10-04,2017-10-09,Disney's Animal Kingdom Lodge - Jambo House,ORL002,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,4,,,,2,,,,,,,,,3,5,,1,,,3,3,4,4,4,5,5,,,3,4,,3,4,4,,5,,,somewhat_satisfied,1,may_recommend,4224,1,4226,queen_plbunk,455983,F7|M9|M44,Philadelphia ,25,
26145,2017-10-12T14:37:42Z,2017-09-07,2017-09-14,Disney's Port Orleans Resort - French Quarter,ORL014,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disney’s Pop Century,5,2,5,2,4,3,3,5,5,1,4,1,,3,4,3,2,,,5,5,5,3,5,4,5,5,5,5,5,4,3,3,,,,,,very_satisfied,1,will_definitely_recommend,5103,0,,two_queen,207,F20|F42,"Clinton, MS",20,
26146,2017-10-12T15:03:15Z,2017-10-01,2017-10-07,Disney's Port Orleans Resort - French Quarter,ORL014,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,4,3,4,3,4,4,1,5,5,1,4,1,,4,4,3,4,,,3,4,4,4,5,4,5,5,4,5,5,4,4,5,4,,,,,,,,6333,0,,two_queen,362043,"",Denver CO,5,
26148,2017-10-12T15:25:01Z,2017-08-31,2017-09-05,Disney's All-Star Music Resort,ORL236,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,4,1,3,3,1,5,5,3,2,1,,4,3,2,5,,,4,3,3,3,3,4,3,2,5,1,1,1,1,1,3,3,,,,somewhat_dissatisfied,0,probably_wont_recommend,445,0,,two_double,582478,F13|F43|F63|M5|M43,"Alpine, AL",12,
26149,2017-10-12T16:44:07Z,2017-10-06,2017-10-09,Disney's All-Star Movies Resort,ORL237,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,3,1,5,3,,3,4,2,4,4,,5,4,5,5,,,5,5,5,3,5,5,5,,,5,5,,5,3,5,,,,,very_satisfied,1,will_definitely_recommend,2824,1,2825,two_double,468389,F2|F24|F30|M2|M24|M27|M27,"Edwardsville, KS",6,
26150,2017-10-12T18:32:34Z,2017-10-05,2017-10-09,Disney's Grand Floridian Resort & Spa,ORL010,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,,,,,3,,,,,,1,,,2,conference hotel,5,5,5,4,2,4,5,5,5,5,5,5,4,4,3,5,,5,,,very_satisfied,1,may_recommend,7403,0,,two_queens_daybed,443316,F7|M48,"Arlington, VA",5,
26151,2017-10-12T18:51:46Z,2017-09-22,2017-10-04,Disney's Yacht Club Resort,ORL019,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,,,,2,,,,5,,,3,,,1,,,5,5,5,4,5,5,5,4,4,5,5,4,,,4,,,,,very_satisfied,1,will_definitely_recommend,3201,0,,two_queen,388426,F23|F33|M1|M23,El Dorado Hills,20,
26152,2017-10-12T19:39:57Z,2017-09-30,2017-10-09,Disney's Polynesian Village Resort,ORL012,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POFQ, POP",3,2,4,1,3,3,1,4,3,1,4,1,,3,2,3,4,,,3,4,4,4,4,4,5,4,3,5,4,3,2,2,3,4,4,,,somewhat_satisfied,1,will_definitely_recommend,3208,0,,two_queens_daybed,430828,"","Springfield, KY",10,
26153,2017-10-12T19:58:08Z,2017-10-04,2017-10-09,Disney's Pop Century Resort,ORL013,Kristin Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,3,,,,,5,,,2,,,,1,,,,,3,3,3,3,4,4,5,4,,4,5,,5,3,5,,,,,somewhat_satisfied,1,may_recommend,4434,0,,two_double,335391,"","Covington, LA",6,
26155,2017-10-12T20:56:22Z,2017-09-20,2017-09-23,Disney's Coronado Springs Resort,ORL009,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Peabody,5,1,3,1,1,1,1,5,1,1,4,1,,1,1,1,1,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,very_satisfied,1,will_definitely_recommend,,0,,two_queen,361574,"",Hayden,11,
26156,2017-10-12T20:56:23Z,2017-09-20,2017-09-23,Disney's Coronado Springs Resort,ORL009,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Peabody,5,1,3,1,1,1,1,5,1,1,4,1,,1,1,1,1,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,very_satisfied,1,will_definitely_recommend,,0,,two_queen,361574,"",Hayden,11,
26158,2017-10-12T22:21:20Z,2017-10-04,2017-10-09,Disney's All-Star Sports Resort,ORL001,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disney Resorts,5,1,3,1,4,3,1,5,1,1,4,2,,4,4,1,5,,,5,5,5,4,4,4,4,5,,5,5,,4,4,5,,,,,very_satisfied,1,will_definitely_recommend,1304,1,1305,two_double,280726,"","Houma, La",10,
26159,2017-10-13T05:14:30Z,2017-08-15,2017-08-23,Disney's All-Star Sports Resort,ORL001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,,1,,,2,3,,,,,,4,,,,,,5,5,5,3,5,4,5,5,3,5,4,,3,2,5,,,,,very_satisfied,1,will_definitely_recommend,6149,1,,two_double,553536,F9|F9|F40|M7|M12|M42,Montreal,1,
26160,2017-10-13T10:56:29Z,2017-09-30,2017-10-09,Disney's Caribbean Beach Resort,ORL007,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,5,,4,,,,,4,,,,,,,,,4,,,5,4,4,4,3,4,4,3,4,5,4,3,1,4,4,,,0,1,somewhat_dissatisfied,0,probably_wont_recommend,3558,1,3557,two_double,517524,F4|F40|M36|M64,Hammonton,15,
26162,2017-10-13T12:56:25Z,2017-10-05,2017-10-10,Bay Lake Tower at Disney's Contemporary Resort,ORL239,,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,,3,1,5,1,1,1,1,4,3,4,5,5,,1,2,1,5,,,5,5,5,5,3,4,4,5,5,4,4,4,3,3,5,,,,,very_satisfied,1,will_definitely_recommend,8005,0,,suite,580929,"",,12,
26163,2017-10-13T13:10:02Z,2017-10-03,2017-10-10,Disney's All-Star Music Resort,ORL236,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,,3,1,1,1,3,1,1,4,4,1,1,1,,2,2,1,3,,,4,3,5,4,3,3,4,4,4,5,4,1,3,3,3,,,,,very_satisfied,1,will_definitely_recommend,3601,0,,two_double,251051,F33|F54,Canton Texas,25,
26165,2017-10-13T13:40:14Z,2017-09-30,2017-10-10,Disney's Coronado Springs Resort,ORL009,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,5,1,3,5,4,5,5,3,5,3,,1,4,1,5,,,5,5,5,5,4,5,4,4,,5,4,3,3,2,1,,,0,1,somewhat_satisfied,1,may_recommend,7217,0,,two_queen,421382,F50|M53,Prairieville,15,
26166,2017-10-13T15:14:08Z,2017-10-01,2017-10-06,Disney's Port Orleans Resort - French Quarter,ORL014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,4,1,3,2,1,4,4,1,3,1,,4,4,4,4,,,4,3,5,3,4,3,4,4,4,4,5,3,4,3,4,3,4,,,somewhat_satisfied,1,will_definitely_recommend,5324,0,,two_queen,568797,"",SPringfield,2,
26167,2017-10-13T15:33:48Z,2017-09-29,2017-10-10,Bay Lake Tower at Disney's Contemporary Resort,ORL239,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,2,,,,,3,,,,,,,,,4,Form of transportation,5,5,5,5,5,4,4,4,3,5,5,5,5,4,4,5,,4,,,very_satisfied,1,will_definitely_recommend,7340,1,7342,queen_daybed,440641,M59,"Longmeadow,  ma",40,
26168,2017-10-13T15:33:53Z,2017-10-06,2017-10-10,Disney's Saratoga Springs Resort & Spa,ORL016,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divi Resorts,3,1,3,1,1,1,1,5,5,1,2,1,,5,3,1,1,,,4,4,5,4,5,3,5,4,4,5,4,3,3,4,5,,,,,very_satisfied,1,will_definitely_recommend,4432,1,4430,queen_daybed,241224,F9,"Worcester, MA",14,
26169,2017-10-13T16:00:00Z,2017-10-04,2017-10-10,Disney's Port Orleans Resort - Riverside,ORL015,,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,3,,4,,2,,,,,,,,,1,5,,,,,4,4,5,4,4,4,5,4,4,5,5,4,4,3,5,,,,,very_satisfied,1,will_definitely_recommend,8787,0,,two_queen,575848,F47|M7,,3,
26170,2017-10-13T16:29:02Z,2017-09-30,2017-10-07,Disney's Caribbean Beach Resort,ORL007,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Westin,5,1,2,1,4,3,1,5,5,4,3,4,,5,3,3,4,,,4,4,5,4,5,5,4,3,3,5,5,,2,3,3,,,,,very_satisfied,1,will_definitely_recommend,4328,0,,two_queen,582148,"","Kanata, ON",2,
26175,2017-10-13T18:14:51Z,2017-10-01,2017-10-08,Disney's Animal Kingdom Lodge - Kidani Village,ORL238,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Country Inn and Suites, Residence Inn",5,,,,,,,2,,1,3,4,,,,,,,,5,5,5,5,,,,3,,4,4,,,,4,,,,,very_satisfied,1,will_definitely_recommend,,0,,suite,581141,"",,6,
26177,2017-10-13T21:55:20Z,2017-10-04,2017-10-08,Disney's Contemporary Resort,ORL008,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,1,,5,,,,,3,,,,,,,2,,4,,,5,4,3,5,,,,,,5,5,,,,5,,,,,very_satisfied,1,will_definitely_recommend,,,,two_queen,134499,F13|F49|M12,"Houston, TX",6,
